60.039,22.763,22.763,0.000,22.795,60.039,60.039,60.039,1756405812.164
60.069,22.769,22.769,0.000,22.795,60.069,60.069,60.069,1756405813.180
60.010,22.777,22.777,0.000,22.795,60.010,60.010,60.010,1756405814.198
60.039,22.775,22.775,0.000,22.795,60.039,60.039,60.039,1756405815.213
60.039,22.762,22.762,0.000,22.795,60.039,60.039,60.039,1756405816.230
59.990,22.754,22.754,0.000,22.795,59.990,59.990,59.990,1756405817.231
60.050,22.760,22.760,0.000,22.795,60.050,60.050,60.050,1756405818.246
60.079,22.770,22.770,0.000,22.795,60.079,60.079,60.079,1756405819.246
59.990,22.774,22.774,0.000,22.795,59.990,59.990,59.990,1756405820.264
60.039,22.774,22.774,0.000,22.795,60.039,60.039,60.039,1756405821.280
60.039,22.755,22.755,0.000,22.795,60.039,60.039,60.039,1756405822.297
60.039,22.761,22.761,0.000,22.795,60.039,60.039,60.039,1756405823.313
60.069,22.762,22.762,0.000,22.795,60.069,60.069,60.069,1756405824.330
60.039,22.760,22.760,0.000,22.795,60.039,60.039,60.039,1756405825.346
60.050,22.499,22.499,0.000,22.795,60.050,60.050,60.050,1756405826.346
55.169,21.933,21.933,0.000,22.790,55.169,55.169,55.169,1756405827.358
53.154,21.182,21.182,0.000,22.790,53.154,53.154,53.154,1756405828.359
58.007,21.035,21.035,0.000,22.790,58.007,58.007,58.007,1756405829.376
60.039,21.124,21.124,0.000,22.790,60.039,60.039,60.039,1756405830.392
60.039,21.148,21.148,0.000,22.790,60.039,60.039,60.039,1756405831.409
60.158,21.093,21.093,0.000,22.790,60.158,60.158,60.158,1756405832.425
60.020,21.016,21.016,0.000,22.790,60.020,60.020,60.020,1756405833.425
60.000,20.939,20.939,0.000,22.790,60.000,60.000,60.000,1756405834.426
60.020,20.839,20.839,0.000,22.790,60.020,60.020,60.020,1756405835.442
60.050,20.753,20.753,0.000,22.790,60.050,60.050,60.050,1756405836.442
59.990,20.649,20.649,0.000,22.789,59.990,59.990,59.990,1756405837.459
60.158,20.637,20.637,0.000,22.788,60.158,60.158,60.158,1756405838.476
60.010,20.589,20.589,0.000,22.786,60.010,60.010,60.010,1756405839.492
60.039,20.537,20.537,0.000,22.785,60.039,60.039,60.039,1756405840.509
60.020,20.494,20.494,0.000,22.785,60.020,60.020,60.020,1756405841.509
59.990,20.445,20.445,0.000,22.785,59.990,59.990,59.990,1756405842.526
60.039,20.417,20.417,0.000,22.783,60.039,60.039,60.039,1756405843.542
60.187,20.368,20.368,0.000,22.779,60.187,60.187,60.187,1756405844.559
60.039,20.303,20.303,0.000,22.779,60.039,60.039,60.039,1756405845.575
60.020,20.245,20.245,0.000,22.779,60.020,60.020,60.020,1756405846.576
60.000,20.195,20.195,0.000,22.779,60.000,60.000,60.000,1756405847.575
60.020,20.129,20.129,0.000,22.779,60.020,60.020,60.020,1756405848.592
59.990,20.048,20.048,0.000,22.779,59.990,59.990,59.990,1756405849.592
59.990,19.961,19.961,0.000,22.779,59.990,59.990,59.990,1756405850.609
60.039,19.919,19.919,0.000,22.778,60.039,60.039,60.039,1756405851.625
60.199,19.844,19.844,0.000,22.778,60.199,60.199,60.199,1756405852.626
59.990,19.753,19.753,0.000,22.778,59.990,59.990,59.990,1756405853.643
60.217,19.672,19.672,0.000,22.778,60.217,60.217,60.217,1756405854.659
60.039,19.800,19.800,0.000,22.767,60.039,60.039,60.039,1756405855.676
60.039,20.259,20.259,0.000,22.420,60.039,60.039,60.039,1756405856.692
60.039,20.937,20.937,0.000,21.649,60.039,60.039,60.039,1756405857.709
60.010,21.110,21.110,0.000,21.201,60.010,60.010,60.010,1756405858.725
60.187,20.976,20.976,0.000,21.201,60.187,60.187,60.187,1756405859.743
59.990,20.842,20.842,0.000,21.201,59.990,59.990,59.990,1756405860.743
60.020,20.814,20.814,0.000,21.201,60.020,60.020,60.020,1756405861.759
60.217,20.791,20.791,0.000,21.201,60.217,60.217,60.217,1756405862.776
60.144,20.565,20.565,0.000,21.201,39.294,39.294,39.294,1756405864.261
59.971,19.726,19.726,0.000,21.201,14.451,14.451,14.451,1756405865.544
60.016,18.955,18.955,0.000,21.201,2.385,2.385,2.385,1756405866.778
59.994,17.620,17.620,0.000,21.201,1.925,1.925,1.925,1756405868.662
60.013,16.867,16.867,0.000,21.201,2.023,2.023,2.023,1756405869.745
60.009,16.165,16.165,0.000,21.201,3.751,3.751,3.751,1756405870.795
59.981,15.488,15.488,0.000,21.201,4.686,4.686,4.686,1756405871.878
60.031,14.509,14.509,0.000,21.201,4.260,4.260,4.260,1756405873.378
60.038,13.342,13.342,0.000,21.201,3.127,3.127,3.127,1756405875.078
60.044,12.643,12.643,0.000,21.201,2.547,2.547,2.547,1756405876.127
60.045,11.618,11.618,0.000,21.201,3.399,3.399,3.399,1756405877.727
59.984,10.219,10.219,0.000,21.201,2.702,2.702,2.702,1756405879.828
60.004,8.586,8.586,0.000,21.201,1.561,1.561,1.561,1756405882.211
60.005,7.434,7.434,0.000,21.201,0.980,0.980,0.980,1756405883.911
60.041,6.629,6.629,0.000,21.201,2.035,2.035,2.035,1756405885.160
60.047,5.757,5.757,0.000,21.201,2.747,2.747,2.747,1756405886.461
59.992,4.868,4.868,0.000,21.201,1.146,1.146,1.146,1756405887.778
60.026,4.200,4.200,0.000,21.100,2.554,2.554,2.554,1756405888.811
60.059,3.587,3.587,0.000,20.951,4.883,4.883,4.883,1756405889.826
60.000,2.938,2.938,0.000,20.843,3.902,3.902,3.902,1756405890.861
59.975,2.067,2.067,0.000,20.817,2.915,2.915,2.915,1756405892.228
60.046,1.278,1.278,0.000,20.814,1.925,1.925,1.925,1756405893.461
60.035,1.272,1.272,0.000,19.990,1.396,1.396,1.396,1756405895.094
62.952,1.160,1.160,0.000,16.867,0.986,0.986,0.986,1756405899.546
62.938,1.074,1.074,0.000,15.831,0.978,0.978,0.978,1756405901.228
60.060,1.061,1.061,0.000,14.874,2.669,2.669,2.669,1756405902.544
60.024,1.032,1.032,0.000,13.943,3.531,3.531,3.531,1756405903.778
60.017,1.075,1.075,0.000,13.342,4.750,4.750,4.750,1756405904.860
60.022,1.137,1.137,0.000,12.313,4.446,4.446,4.446,1756405906.477
60.053,1.124,1.124,0.000,11.618,14.443,14.443,14.443,1756405907.492
60.039,2.017,2.017,0.000,10.988,46.260,46.260,46.260,1756405908.510
60.010,2.934,2.934,0.000,10.219,60.010,60.010,60.010,1756405909.526
60.010,3.693,3.693,0.000,8.586,42.302,42.302,42.302,1756405910.543
60.039,3.907,3.907,0.000,8.586,27.559,27.559,27.559,1756405911.559
59.990,4.527,4.527,0.000,7.434,29.251,29.251,29.251,1756405912.561
59.981,4.799,4.799,0.000,7.434,27.351,27.351,27.351,1756405913.643
60.067,5.150,5.150,0.000,6.950,24.507,24.507,24.507,1756405914.643
59.990,5.747,5.747,0.000,5.763,28.060,28.060,28.060,1756405915.710
61.765,6.286,6.286,0.000,6.294,34.804,34.804,34.804,1756405916.743
60.010,6.667,6.667,0.000,6.686,33.448,33.448,33.448,1756405917.743
60.000,7.054,7.054,0.000,7.058,32.500,32.500,32.500,1756405918.743
59.863,7.261,7.261,0.000,7.253,43.670,43.670,43.670,1756405919.147
